18,Wed Jan 29 2014 16:24:22 GMT+0800 (CST)
-12,Wed Jan 29 2014 16:30:55 GMT+0800 (CST)
-2,Wed Jan 29 2014 16:37:28 GMT+0800 (CST)
0,Wed Jan 29 2014 16:43:58 GMT+0800 (CST)
0,Wed Jan 29 2014 16:50:33 GMT+0800 (CST)
0,Wed Jan 29 2014 16:55:35 GMT+0800 (CST)
0,Wed Jan 29 2014 17:01:56 GMT+0800 (CST)
0,Wed Jan 29 2014 17:08:28 GMT+0800 (CST)
0,Wed Jan 29 2014 17:15:00 GMT+0800 (CST)
0,Wed Jan 29 2014 17:21:32 GMT+0800 (CST)
1,Wed Jan 29 2014 17:28:04 GMT+0800 (CST)
0,Wed Jan 29 2014 17:34:34 GMT+0800 (CST)
-1,Wed Jan 29 2014 17:41:05 GMT+0800 (CST)
0,Wed Jan 29 2014 17:47:37 GMT+0800 (CST)
0,Wed Jan 29 2014 17:54:10 GMT+0800 (CST)
0,Wed Jan 29 2014 18:00:41 GMT+0800 (CST)
0,Wed Jan 29 2014 18:07:12 GMT+0800 (CST)
-1,Wed Jan 29 2014 18:13:41 GMT+0800 (CST)
0,Wed Jan 29 2014 18:20:12 GMT+0800 (CST)
0,Wed Jan 29 2014 18:26:59 GMT+0800 (CST)
0,Wed Jan 29 2014 18:33:05 GMT+0800 (CST)
0,Wed Jan 29 2014 18:39:59 GMT+0800 (CST)
0,Wed Jan 29 2014 18:45:09 GMT+0800 (CST)
0,Wed Jan 29 2014 18:51:21 GMT+0800 (CST)
0,Wed Jan 29 2014 18:57:52 GMT+0800 (CST)
0,Wed Jan 29 2014 19:04:24 GMT+0800 (CST)
0,Wed Jan 29 2014 19:10:56 GMT+0800 (CST)
0,Wed Jan 29 2014 19:17:06 GMT+0800 (CST)
0,Wed Jan 29 2014 19:23:37 GMT+0800 (CST)
0,Wed Jan 29 2014 19:30:07 GMT+0800 (CST)
0,Wed Jan 29 2014 19:36:39 GMT+0800 (CST)
0,Wed Jan 29 2014 19:43:11 GMT+0800 (CST)
0,Wed Jan 29 2014 19:49:42 GMT+0800 (CST)
0,Wed Jan 29 2014 19:56:14 GMT+0800 (CST)
0,Wed Jan 29 2014 20:02:45 GMT+0800 (CST)
0,Wed Jan 29 2014 20:09:19 GMT+0800 (CST)
0,Wed Jan 29 2014 20:15:50 GMT+0800 (CST)
0,Wed Jan 29 2014 20:22:23 GMT+0800 (CST)
0,Wed Jan 29 2014 20:28:53 GMT+0800 (CST)
0,Wed Jan 29 2014 20:35:25 GMT+0800 (CST)
0,Wed Jan 29 2014 20:41:56 GMT+0800 (CST)
0,Wed Jan 29 2014 20:48:28 GMT+0800 (CST)
0,Wed Jan 29 2014 20:55:02 GMT+0800 (CST)
0,Wed Jan 29 2014 21:01:34 GMT+0800 (CST)
0,Wed Jan 29 2014 21:08:07 GMT+0800 (CST)
0,Wed Jan 29 2014 21:13:44 GMT+0800 (CST)
0,Wed Jan 29 2014 21:20:44 GMT+0800 (CST)
0,Wed Jan 29 2014 21:25:49 GMT+0800 (CST)
0,Wed Jan 29 2014 21:31:08 GMT+0800 (CST)
0,Wed Jan 29 2014 21:37:42 GMT+0800 (CST)
0,Wed Jan 29 2014 21:44:14 GMT+0800 (CST)
0,Wed Jan 29 2014 21:50:47 GMT+0800 (CST)
0,Wed Jan 29 2014 21:57:19 GMT+0800 (CST)
0,Wed Jan 29 2014 22:03:50 GMT+0800 (CST)
0,Wed Jan 29 2014 22:10:23 GMT+0800 (CST)
0,Wed Jan 29 2014 22:16:54 GMT+0800 (CST)
0,Wed Jan 29 2014 22:23:26 GMT+0800 (CST)
0,Wed Jan 29 2014 22:29:59 GMT+0800 (CST)
0,Wed Jan 29 2014 22:36:30 GMT+0800 (CST)
0,Wed Jan 29 2014 22:43:01 GMT+0800 (CST)
0,Wed Jan 29 2014 22:49:33 GMT+0800 (CST)
0,Wed Jan 29 2014 22:56:05 GMT+0800 (CST)
0,Wed Jan 29 2014 23:02:38 GMT+0800 (CST)
0,Wed Jan 29 2014 23:09:08 GMT+0800 (CST)
0,Wed Jan 29 2014 23:15:40 GMT+0800 (CST)
0,Wed Jan 29 2014 23:22:15 GMT+0800 (CST)
0,Wed Jan 29 2014 23:28:47 GMT+0800 (CST)
0,Wed Jan 29 2014 23:35:19 GMT+0800 (CST)
0,Wed Jan 29 2014 23:41:50 GMT+0800 (CST)
0,Wed Jan 29 2014 23:48:22 GMT+0800 (CST)
0,Wed Jan 29 2014 23:54:53 GMT+0800 (CST)
0,Thu Jan 30 2014 00:01:28 GMT+0800 (CST)
0,Thu Jan 30 2014 00:07:59 GMT+0800 (CST)
0,Thu Jan 30 2014 00:14:36 GMT+0800 (CST)
-1,Thu Jan 30 2014 00:21:08 GMT+0800 (CST)
0,Thu Jan 30 2014 00:27:39 GMT+0800 (CST)
0,Thu Jan 30 2014 00:34:03 GMT+0800 (CST)
0,Thu Jan 30 2014 00:40:36 GMT+0800 (CST)
0,Thu Jan 30 2014 00:47:09 GMT+0800 (CST)
0,Thu Jan 30 2014 00:53:33 GMT+0800 (CST)
0,Thu Jan 30 2014 01:00:04 GMT+0800 (CST)
0,Thu Jan 30 2014 01:06:36 GMT+0800 (CST)
0,Thu Jan 30 2014 01:13:09 GMT+0800 (CST)
0,Thu Jan 30 2014 01:19:43 GMT+0800 (CST)
0,Thu Jan 30 2014 01:26:16 GMT+0800 (CST)
0,Thu Jan 30 2014 01:32:51 GMT+0800 (CST)
-1,Thu Jan 30 2014 01:39:22 GMT+0800 (CST)
0,Thu Jan 30 2014 01:45:55 GMT+0800 (CST)
-1,Thu Jan 30 2014 01:52:29 GMT+0800 (CST)
1,Thu Jan 30 2014 01:59:02 GMT+0800 (CST)
0,Thu Jan 30 2014 02:05:34 GMT+0800 (CST)
0,Thu Jan 30 2014 02:12:07 GMT+0800 (CST)
0,Thu Jan 30 2014 02:18:39 GMT+0800 (CST)
0,Thu Jan 30 2014 02:25:13 GMT+0800 (CST)
-1,Thu Jan 30 2014 02:31:46 GMT+0800 (CST)
0,Thu Jan 30 2014 02:38:18 GMT+0800 (CST)
0,Thu Jan 30 2014 02:44:51 GMT+0800 (CST)
0,Thu Jan 30 2014 02:51:22 GMT+0800 (CST)
0,Thu Jan 30 2014 02:57:50 GMT+0800 (CST)
0,Thu Jan 30 2014 03:04:24 GMT+0800 (CST)
0,Thu Jan 30 2014 03:10:54 GMT+0800 (CST)
0,Thu Jan 30 2014 03:17:27 GMT+0800 (CST)
0,Thu Jan 30 2014 03:24:00 GMT+0800 (CST)
0,Thu Jan 30 2014 03:30:32 GMT+0800 (CST)
-1,Thu Jan 30 2014 03:37:05 GMT+0800 (CST)
0,Thu Jan 30 2014 03:43:36 GMT+0800 (CST)
-2,Thu Jan 30 2014 03:50:09 GMT+0800 (CST)
0,Thu Jan 30 2014 03:56:45 GMT+0800 (CST)
1,Thu Jan 30 2014 04:03:17 GMT+0800 (CST)
1,Thu Jan 30 2014 04:09:51 GMT+0800 (CST)
0,Thu Jan 30 2014 04:16:23 GMT+0800 (CST)
0,Thu Jan 30 2014 04:22:55 GMT+0800 (CST)
0,Thu Jan 30 2014 04:29:29 GMT+0800 (CST)
0,Thu Jan 30 2014 04:36:04 GMT+0800 (CST)
-1,Thu Jan 30 2014 04:42:37 GMT+0800 (CST)
0,Thu Jan 30 2014 04:49:09 GMT+0800 (CST)
0,Thu Jan 30 2014 04:55:43 GMT+0800 (CST)
0,Thu Jan 30 2014 05:02:14 GMT+0800 (CST)
0,Thu Jan 30 2014 05:08:43 GMT+0800 (CST)
0,Thu Jan 30 2014 05:15:17 GMT+0800 (CST)
0,Thu Jan 30 2014 05:21:50 GMT+0800 (CST)
0,Thu Jan 30 2014 05:28:21 GMT+0800 (CST)
1,Thu Jan 30 2014 05:34:55 GMT+0800 (CST)
0,Thu Jan 30 2014 05:41:27 GMT+0800 (CST)
0,Thu Jan 30 2014 05:48:01 GMT+0800 (CST)
0,Thu Jan 30 2014 05:54:35 GMT+0800 (CST)
0,Thu Jan 30 2014 06:01:07 GMT+0800 (CST)
0,Thu Jan 30 2014 06:07:41 GMT+0800 (CST)
0,Thu Jan 30 2014 06:14:13 GMT+0800 (CST)
0,Thu Jan 30 2014 06:20:48 GMT+0800 (CST)
0,Thu Jan 30 2014 06:27:25 GMT+0800 (CST)
2,Thu Jan 30 2014 06:34:00 GMT+0800 (CST)
0,Thu Jan 30 2014 06:39:24 GMT+0800 (CST)
1,Thu Jan 30 2014 06:46:00 GMT+0800 (CST)
1,Thu Jan 30 2014 06:52:36 GMT+0800 (CST)
-1,Thu Jan 30 2014 06:59:13 GMT+0800 (CST)
0,Thu Jan 30 2014 07:05:48 GMT+0800 (CST)
-2,Thu Jan 30 2014 07:12:25 GMT+0800 (CST)
1,Thu Jan 30 2014 07:18:59 GMT+0800 (CST)
-1,Thu Jan 30 2014 07:25:33 GMT+0800 (CST)
-3,Thu Jan 30 2014 07:32:08 GMT+0800 (CST)
0,Thu Jan 30 2014 07:37:13 GMT+0800 (CST)
0,Thu Jan 30 2014 07:43:21 GMT+0800 (CST)
-1,Thu Jan 30 2014 07:48:25 GMT+0800 (CST)
1,Thu Jan 30 2014 07:54:21 GMT+0800 (CST)
-2,Thu Jan 30 2014 08:00:43 GMT+0800 (CST)
-1,Thu Jan 30 2014 08:07:14 GMT+0800 (CST)
0,Thu Jan 30 2014 08:12:37 GMT+0800 (CST)
-1,Thu Jan 30 2014 08:19:18 GMT+0800 (CST)
0,Thu Jan 30 2014 08:26:28 GMT+0800 (CST)
0,Thu Jan 30 2014 08:32:47 GMT+0800 (CST)
0,Thu Jan 30 2014 08:39:09 GMT+0800 (CST)
0,Thu Jan 30 2014 08:44:22 GMT+0800 (CST)
3,Thu Jan 30 2014 08:49:55 GMT+0800 (CST)
0,Thu Jan 30 2014 08:55:14 GMT+0800 (CST)
-1,Thu Jan 30 2014 09:00:58 GMT+0800 (CST)
0,Thu Jan 30 2014 09:07:31 GMT+0800 (CST)
-2,Thu Jan 30 2014 09:13:56 GMT+0800 (CST)
0,Thu Jan 30 2014 09:20:32 GMT+0800 (CST)
-1,Thu Jan 30 2014 09:27:06 GMT+0800 (CST)
2,Thu Jan 30 2014 09:33:41 GMT+0800 (CST)
0,Thu Jan 30 2014 09:40:08 GMT+0800 (CST)
-1,Thu Jan 30 2014 09:46:44 GMT+0800 (CST)
0,Thu Jan 30 2014 09:53:20 GMT+0800 (CST)
0,Thu Jan 30 2014 09:59:56 GMT+0800 (CST)
0,Thu Jan 30 2014 10:06:28 GMT+0800 (CST)
0,Thu Jan 30 2014 10:13:04 GMT+0800 (CST)
1,Thu Jan 30 2014 10:19:39 GMT+0800 (CST)
0,Thu Jan 30 2014 10:26:16 GMT+0800 (CST)
0,Thu Jan 30 2014 10:32:51 GMT+0800 (CST)
-2,Thu Jan 30 2014 10:39:27 GMT+0800 (CST)
0,Thu Jan 30 2014 10:46:02 GMT+0800 (CST)
0,Thu Jan 30 2014 10:52:38 GMT+0800 (CST)
0,Thu Jan 30 2014 10:59:13 GMT+0800 (CST)
0,Thu Jan 30 2014 11:05:47 GMT+0800 (CST)
0,Thu Jan 30 2014 11:12:23 GMT+0800 (CST)
0,Thu Jan 30 2014 11:18:59 GMT+0800 (CST)
-1,Thu Jan 30 2014 11:25:34 GMT+0800 (CST)
0,Thu Jan 30 2014 11:32:08 GMT+0800 (CST)
1,Thu Jan 30 2014 11:38:46 GMT+0800 (CST)
0,Thu Jan 30 2014 11:45:21 GMT+0800 (CST)
0,Thu Jan 30 2014 11:51:58 GMT+0800 (CST)
0,Thu Jan 30 2014 11:58:34 GMT+0800 (CST)
0,Thu Jan 30 2014 12:05:12 GMT+0800 (CST)
0,Thu Jan 30 2014 12:11:47 GMT+0800 (CST)
0,Thu Jan 30 2014 12:18:22 GMT+0800 (CST)
0,Thu Jan 30 2014 12:24:58 GMT+0800 (CST)
0,Thu Jan 30 2014 12:31:34 GMT+0800 (CST)
0,Thu Jan 30 2014 12:38:08 GMT+0800 (CST)
0,Thu Jan 30 2014 12:44:44 GMT+0800 (CST)
2,Thu Jan 30 2014 12:51:19 GMT+0800 (CST)
1,Thu Jan 30 2014 12:57:55 GMT+0800 (CST)
0,Thu Jan 30 2014 13:04:16 GMT+0800 (CST)
-3,Thu Jan 30 2014 13:10:52 GMT+0800 (CST)
0,Thu Jan 30 2014 13:17:17 GMT+0800 (CST)
0,Thu Jan 30 2014 13:23:53 GMT+0800 (CST)
0,Thu Jan 30 2014 13:30:28 GMT+0800 (CST)
1,Thu Jan 30 2014 13:37:04 GMT+0800 (CST)
0,Thu Jan 30 2014 13:43:40 GMT+0800 (CST)
0,Thu Jan 30 2014 13:50:15 GMT+0800 (CST)
0,Thu Jan 30 2014 13:56:50 GMT+0800 (CST)
0,Thu Jan 30 2014 14:03:03 GMT+0800 (CST)
0,Thu Jan 30 2014 14:08:19 GMT+0800 (CST)
0,Thu Jan 30 2014 14:14:55 GMT+0800 (CST)
3,Thu Jan 30 2014 14:21:31 GMT+0800 (CST)
0,Thu Jan 30 2014 14:28:07 GMT+0800 (CST)
0,Thu Jan 30 2014 14:34:45 GMT+0800 (CST)
0,Thu Jan 30 2014 14:41:22 GMT+0800 (CST)
0,Thu Jan 30 2014 14:47:57 GMT+0800 (CST)
0,Thu Jan 30 2014 14:54:33 GMT+0800 (CST)
0,Thu Jan 30 2014 15:01:05 GMT+0800 (CST)
-3,Thu Jan 30 2014 15:07:40 GMT+0800 (CST)
0,Thu Jan 30 2014 15:14:16 GMT+0800 (CST)
-2,Thu Jan 30 2014 15:20:52 GMT+0800 (CST)
2,Thu Jan 30 2014 15:27:30 GMT+0800 (CST)
8,Thu Jan 30 2014 15:34:05 GMT+0800 (CST)
0,Thu Jan 30 2014 15:40:07 GMT+0800 (CST)
0,Thu Jan 30 2014 15:45:41 GMT+0800 (CST)
0,Thu Jan 30 2014 15:52:48 GMT+0800 (CST)
0,Thu Jan 30 2014 15:58:57 GMT+0800 (CST)
0,Thu Jan 30 2014 16:03:58 GMT+0800 (CST)
0,Thu Jan 30 2014 16:09:50 GMT+0800 (CST)
0,Thu Jan 30 2014 16:15:05 GMT+0800 (CST)
0,Thu Jan 30 2014 16:22:07 GMT+0800 (CST)
0,Thu Jan 30 2014 16:28:03 GMT+0800 (CST)
0,Thu Jan 30 2014 16:33:51 GMT+0800 (CST)
0,Thu Jan 30 2014 16:39:07 GMT+0800 (CST)
0,Thu Jan 30 2014 16:44:56 GMT+0800 (CST)
0,Thu Jan 30 2014 16:51:31 GMT+0800 (CST)
0,Thu Jan 30 2014 16:58:06 GMT+0800 (CST)
0,Thu Jan 30 2014 17:04:39 GMT+0800 (CST)
0,Thu Jan 30 2014 17:11:13 GMT+0800 (CST)
0,Thu Jan 30 2014 17:17:46 GMT+0800 (CST)
0,Thu Jan 30 2014 17:24:19 GMT+0800 (CST)
0,Thu Jan 30 2014 17:30:53 GMT+0800 (CST)
0,Thu Jan 30 2014 17:37:27 GMT+0800 (CST)
0,Thu Jan 30 2014 17:44:02 GMT+0800 (CST)
0,Thu Jan 30 2014 17:50:37 GMT+0800 (CST)
0,Thu Jan 30 2014 17:56:59 GMT+0800 (CST)
0,Thu Jan 30 2014 18:03:36 GMT+0800 (CST)
0,Thu Jan 30 2014 18:09:59 GMT+0800 (CST)
0,Thu Jan 30 2014 18:16:32 GMT+0800 (CST)
0,Thu Jan 30 2014 18:23:06 GMT+0800 (CST)
0,Thu Jan 30 2014 18:29:41 GMT+0800 (CST)
0,Thu Jan 30 2014 18:35:54 GMT+0800 (CST)
0,Thu Jan 30 2014 18:42:28 GMT+0800 (CST)
0,Thu Jan 30 2014 18:49:03 GMT+0800 (CST)
0,Thu Jan 30 2014 18:55:31 GMT+0800 (CST)
0,Thu Jan 30 2014 19:00:59 GMT+0800 (CST)
0,Thu Jan 30 2014 19:06:11 GMT+0800 (CST)
0,Thu Jan 30 2014 19:13:03 GMT+0800 (CST)
0,Thu Jan 30 2014 19:19:09 GMT+0800 (CST)
0,Thu Jan 30 2014 19:24:22 GMT+0800 (CST)
0,Thu Jan 30 2014 19:30:07 GMT+0800 (CST)
0,Thu Jan 30 2014 19:36:19 GMT+0800 (CST)
0,Thu Jan 30 2014 19:43:29 GMT+0800 (CST)
0,Thu Jan 30 2014 19:49:37 GMT+0800 (CST)
0,Thu Jan 30 2014 19:54:44 GMT+0800 (CST)
0,Thu Jan 30 2014 20:01:30 GMT+0800 (CST)
0,Thu Jan 30 2014 20:07:46 GMT+0800 (CST)
0,Thu Jan 30 2014 20:14:47 GMT+0800 (CST)
0,Thu Jan 30 2014 20:19:55 GMT+0800 (CST)
0,Thu Jan 30 2014 20:25:21 GMT+0800 (CST)
0,Thu Jan 30 2014 20:31:55 GMT+0800 (CST)
0,Thu Jan 30 2014 20:38:30 GMT+0800 (CST)
-2,Thu Jan 30 2014 20:45:04 GMT+0800 (CST)
0,Thu Jan 30 2014 20:51:39 GMT+0800 (CST)
0,Thu Jan 30 2014 20:58:13 GMT+0800 (CST)
2,Thu Jan 30 2014 21:04:47 GMT+0800 (CST)
0,Thu Jan 30 2014 21:11:23 GMT+0800 (CST)
0,Thu Jan 30 2014 21:18:00 GMT+0800 (CST)
0,Thu Jan 30 2014 21:24:35 GMT+0800 (CST)
0,Thu Jan 30 2014 21:31:10 GMT+0800 (CST)
0,Thu Jan 30 2014 21:37:44 GMT+0800 (CST)
0,Thu Jan 30 2014 21:44:19 GMT+0800 (CST)
0,Thu Jan 30 2014 21:50:52 GMT+0800 (CST)
1,Thu Jan 30 2014 21:57:29 GMT+0800 (CST)
0,Thu Jan 30 2014 22:04:03 GMT+0800 (CST)
0,Thu Jan 30 2014 22:10:39 GMT+0800 (CST)
0,Thu Jan 30 2014 22:17:14 GMT+0800 (CST)
0,Thu Jan 30 2014 22:23:49 GMT+0800 (CST)
0,Thu Jan 30 2014 22:30:25 GMT+0800 (CST)
0,Thu Jan 30 2014 22:37:24 GMT+0800 (CST)
0,Thu Jan 30 2014 22:43:32 GMT+0800 (CST)
0,Thu Jan 30 2014 22:49:04 GMT+0800 (CST)
0,Thu Jan 30 2014 22:54:42 GMT+0800 (CST)
0,Thu Jan 30 2014 22:59:56 GMT+0800 (CST)
0,Thu Jan 30 2014 23:06:34 GMT+0800 (CST)
0,Thu Jan 30 2014 23:12:51 GMT+0800 (CST)
1,Thu Jan 30 2014 23:18:06 GMT+0800 (CST)
0,Thu Jan 30 2014 23:25:19 GMT+0800 (CST)
0,Thu Jan 30 2014 23:31:10 GMT+0800 (CST)
0,Thu Jan 30 2014 23:37:00 GMT+0800 (CST)
0,Thu Jan 30 2014 23:42:15 GMT+0800 (CST)
0,Thu Jan 30 2014 23:49:20 GMT+0800 (CST)
0,Thu Jan 30 2014 23:56:08 GMT+0800 (CST)
0,Fri Jan 31 2014 00:02:13 GMT+0800 (CST)
0,Fri Jan 31 2014 00:08:17 GMT+0800 (CST)
0,Fri Jan 31 2014 00:14:29 GMT+0800 (CST)
0,Fri Jan 31 2014 00:19:53 GMT+0800 (CST)
0,Fri Jan 31 2014 00:25:04 GMT+0800 (CST)
0,Fri Jan 31 2014 00:31:43 GMT+0800 (CST)
0,Fri Jan 31 2014 00:38:50 GMT+0800 (CST)
0,Fri Jan 31 2014 00:45:41 GMT+0800 (CST)
0,Fri Jan 31 2014 00:51:36 GMT+0800 (CST)
0,Fri Jan 31 2014 00:56:39 GMT+0800 (CST)
0,Fri Jan 31 2014 01:01:56 GMT+0800 (CST)
0,Fri Jan 31 2014 01:07:54 GMT+0800 (CST)
0,Fri Jan 31 2014 01:14:35 GMT+0800 (CST)
0,Fri Jan 31 2014 01:20:41 GMT+0800 (CST)
0,Fri Jan 31 2014 01:26:11 GMT+0800 (CST)
-1,Fri Jan 31 2014 01:31:16 GMT+0800 (CST)
0,Fri Jan 31 2014 01:37:55 GMT+0800 (CST)
0,Fri Jan 31 2014 01:42:59 GMT+0800 (CST)
2,Fri Jan 31 2014 01:48:42 GMT+0800 (CST)
2,Fri Jan 31 2014 01:54:04 GMT+0800 (CST)
0,Fri Jan 31 2014 02:00:46 GMT+0800 (CST)
0,Fri Jan 31 2014 02:06:49 GMT+0800 (CST)
0,Fri Jan 31 2014 02:13:54 GMT+0800 (CST)
0,Fri Jan 31 2014 02:20:55 GMT+0800 (CST)
3,Fri Jan 31 2014 02:26:50 GMT+0800 (CST)
6,Fri Jan 31 2014 02:32:50 GMT+0800 (CST)
0,Fri Jan 31 2014 02:40:00 GMT+0800 (CST)
0,Fri Jan 31 2014 02:45:57 GMT+0800 (CST)
0,Fri Jan 31 2014 02:52:50 GMT+0800 (CST)
0,Fri Jan 31 2014 03:00:00 GMT+0800 (CST)
-1,Fri Jan 31 2014 03:05:51 GMT+0800 (CST)
1,Fri Jan 31 2014 03:12:14 GMT+0800 (CST)
-1,Fri Jan 31 2014 03:18:50 GMT+0800 (CST)
1,Fri Jan 31 2014 03:25:24 GMT+0800 (CST)
-1,Fri Jan 31 2014 03:31:49 GMT+0800 (CST)
0,Fri Jan 31 2014 03:38:25 GMT+0800 (CST)
3,Fri Jan 31 2014 03:45:02 GMT+0800 (CST)
0,Fri Jan 31 2014 03:51:39 GMT+0800 (CST)
-3,Fri Jan 31 2014 03:58:15 GMT+0800 (CST)
1,Fri Jan 31 2014 04:04:52 GMT+0800 (CST)
-2,Fri Jan 31 2014 04:11:29 GMT+0800 (CST)
-1,Fri Jan 31 2014 04:18:06 GMT+0800 (CST)
0,Fri Jan 31 2014 04:24:43 GMT+0800 (CST)
2,Fri Jan 31 2014 04:31:19 GMT+0800 (CST)
1,Fri Jan 31 2014 04:37:52 GMT+0800 (CST)
0,Fri Jan 31 2014 04:44:29 GMT+0800 (CST)
1,Fri Jan 31 2014 04:51:04 GMT+0800 (CST)
-1,Fri Jan 31 2014 04:57:38 GMT+0800 (CST)
1,Fri Jan 31 2014 05:04:16 GMT+0800 (CST)
1,Fri Jan 31 2014 05:10:53 GMT+0800 (CST)
0,Fri Jan 31 2014 05:17:30 GMT+0800 (CST)
0,Fri Jan 31 2014 05:24:08 GMT+0800 (CST)
1,Fri Jan 31 2014 05:30:43 GMT+0800 (CST)
0,Fri Jan 31 2014 05:37:18 GMT+0800 (CST)
0,Fri Jan 31 2014 05:43:56 GMT+0800 (CST)
0,Fri Jan 31 2014 05:50:31 GMT+0800 (CST)
0,Fri Jan 31 2014 05:57:08 GMT+0800 (CST)
-2,Fri Jan 31 2014 06:03:44 GMT+0800 (CST)
0,Fri Jan 31 2014 06:10:22 GMT+0800 (CST)
0,Fri Jan 31 2014 06:16:49 GMT+0800 (CST)
0,Fri Jan 31 2014 06:23:26 GMT+0800 (CST)
2,Fri Jan 31 2014 06:30:03 GMT+0800 (CST)
0,Fri Jan 31 2014 06:36:11 GMT+0800 (CST)
-1,Fri Jan 31 2014 06:42:58 GMT+0800 (CST)
-1,Fri Jan 31 2014 06:48:44 GMT+0800 (CST)
2,Fri Jan 31 2014 06:55:41 GMT+0800 (CST)
0,Fri Jan 31 2014 07:01:52 GMT+0800 (CST)
0,Fri Jan 31 2014 07:06:56 GMT+0800 (CST)
0,Fri Jan 31 2014 07:12:21 GMT+0800 (CST)
0,Fri Jan 31 2014 07:17:34 GMT+0800 (CST)
-2,Fri Jan 31 2014 07:22:57 GMT+0800 (CST)
1,Fri Jan 31 2014 07:28:03 GMT+0800 (CST)
-3,Fri Jan 31 2014 07:34:54 GMT+0800 (CST)
0,Fri Jan 31 2014 07:41:05 GMT+0800 (CST)
0,Fri Jan 31 2014 07:46:10 GMT+0800 (CST)
2,Fri Jan 31 2014 07:52:03 GMT+0800 (CST)
1,Fri Jan 31 2014 07:57:43 GMT+0800 (CST)
1,Fri Jan 31 2014 08:02:57 GMT+0800 (CST)
0,Fri Jan 31 2014 08:09:35 GMT+0800 (CST)
-1,Fri Jan 31 2014 08:16:14 GMT+0800 (CST)
1,Fri Jan 31 2014 08:22:53 GMT+0800 (CST)
0,Fri Jan 31 2014 08:29:28 GMT+0800 (CST)
0,Fri Jan 31 2014 08:35:00 GMT+0800 (CST)
0,Fri Jan 31 2014 08:41:02 GMT+0800 (CST)
0,Fri Jan 31 2014 08:47:39 GMT+0800 (CST)
0,Fri Jan 31 2014 08:54:14 GMT+0800 (CST)
-1,Fri Jan 31 2014 09:00:07 GMT+0800 (CST)
-2,Fri Jan 31 2014 09:06:10 GMT+0800 (CST)
1,Fri Jan 31 2014 09:11:14 GMT+0800 (CST)
0,Fri Jan 31 2014 09:16:26 GMT+0800 (CST)
1,Fri Jan 31 2014 09:22:22 GMT+0800 (CST)
-3,Fri Jan 31 2014 09:27:28 GMT+0800 (CST)
-1,Fri Jan 31 2014 09:32:53 GMT+0800 (CST)
-2,Fri Jan 31 2014 09:39:47 GMT+0800 (CST)
0,Fri Jan 31 2014 09:45:42 GMT+0800 (CST)
-6,Fri Jan 31 2014 09:50:45 GMT+0800 (CST)
0,Fri Jan 31 2014 09:56:00 GMT+0800 (CST)
1,Fri Jan 31 2014 10:01:50 GMT+0800 (CST)
1,Fri Jan 31 2014 10:08:27 GMT+0800 (CST)
0,Fri Jan 31 2014 10:15:03 GMT+0800 (CST)
0,Fri Jan 31 2014 10:21:41 GMT+0800 (CST)
0,Fri Jan 31 2014 10:28:17 GMT+0800 (CST)
-2,Fri Jan 31 2014 10:34:54 GMT+0800 (CST)
0,Fri Jan 31 2014 10:41:30 GMT+0800 (CST)
-1,Fri Jan 31 2014 10:48:06 GMT+0800 (CST)
-1,Fri Jan 31 2014 10:54:42 GMT+0800 (CST)
